Output Area Code,Ward name,Ward Census Code,Local Authority Name,Local Authority Code,Supergroup Code,Supergroup Name,Group Code,Group Name,Subgroup Code,Subgroup Name
E00092303,Waterbeach,E05002822,South Cambridgeshire,E07000012,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00092304,Waterbeach,E05002822,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00092305,Whittlesford,E05002823,South Cambridgeshire,E07000012,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00092306,Whittlesford,E05002823,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00092308,Whittlesford,E05002823,South Cambridgeshire,E07000012,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00092309,Whittlesford,E05002823,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092310,Whittlesford,E05002823,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092311,Whittlesford,E05002823,South Cambridgeshire,E07000012,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00092312,Whittlesford,E05002823,South Cambridgeshire,E07000012,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00092313,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00092314,Willingham and Over,E05002824,South Cambridgeshire,E07000012,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00092315,Willingham and Over,E05002824,South Cambridgeshire,E07000012,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00092316,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092317,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00092318,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092319,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00092320,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092321,Willingham and Over,E05002824,South Cambridgeshire,E07000012,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00092322,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092323,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00092324,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00092326,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00092327,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00092328,Willingham and Over,E05002824,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00092329,Willingham and Over,E05002824,South Cambridgeshire,E07000012,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00092330,Willingham and Over,E05002824,South Cambridgeshire,E07000012,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00092331,Willingham and Over,E05002824,South Cambridgeshire,E07000012,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00165838,Cheveley,E05002718,East Cambridgeshire,E07000009,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00167050,East Chesterton,E05002707,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d3,EU White-Collar Workers
E00167051,Castle,E05002704,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167052,Romsey,E05002713,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d3,EU White-Collar Workers
E00167053,Romsey,E05002713,Cambridge,E07000008,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00167054,Petersfield,E05002711,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167055,Petersfield,E05002711,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d3,EU White-Collar Workers
E00167056,Trumpington,E05002714,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d3,EU White-Collar Workers
E00167057,Castle,E05002704,Cambridge,E07000008,5,Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats 
E00167058,Romsey,E05002713,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167059,Trumpington,E05002714,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167060,Trumpington,E05002714,Cambridge,E07000008,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00167061,Romsey,E05002713,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d3,EU White-Collar Workers
E00167062,Newnham,E05002710,Cambridge,E07000008,5,Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement
E00167063,Newnham,E05002710,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167064,Newnham,E05002710,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167065,Coleridge,E05002706,Cambridge,E07000008,3,Ethnicity Central,3d,Aspirational Techies,3d3,Old EU Tech Workers
E00167066,Romsey,E05002713,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167067,Queen Edith's,E05002712,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167068,Coleridge,E05002706,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167069,Romsey,E05002713,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167070,Coleridge,E05002706,Cambridge,E07000008,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00167071,East Chesterton,E05002707,Cambridge,E07000008,5,Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement
E00167072,East Chesterton,E05002707,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d1,Urban Cultural Mix
E00167073,Castle,E05002704,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167074,Castle,E05002704,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167075,Castle,E05002704,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167076,Castle,E05002704,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167077,Newnham,E05002710,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167349,Petersfield,E05002711,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167351,Romsey,E05002713,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167353,Market,E05002709,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167354,Market,E05002709,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167356,Market,E05002709,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167357,Trumpington,E05002714,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167359,Trumpington,E05002714,Cambridge,E07000008,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00167360,Trumpington,E05002714,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a3,Students and Professionals
E00167362,Trumpington,E05002714,Cambridge,E07000008,2,Cosmopolitans,2d,Aspiring and Affluent,2d1,Urban Cultural Mix
E00167363,Coleridge,E05002706,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167365,Coleridge,E05002706,Cambridge,E07000008,5,Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats 
E00167367,Coleridge,E05002706,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167368,Queen Edith's,E05002712,Cambridge,E07000008,5,Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement
E00167370,Queen Edith's,E05002712,Cambridge,E07000008,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00167371,Coleridge,E05002706,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167373,Queen Edith's,E05002712,Cambridge,E07000008,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00167374,Queen Edith's,E05002712,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167376,Newnham,E05002710,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167377,Trumpington,E05002714,Cambridge,E07000008,2,Cosmopolitans,2b,Inner-City Students,2b2,Multicultural Student Neighbourhoods
E00167379,Trumpington,E05002714,Cambridge,E07000008,3,Ethnicity Central,3d,Aspirational Techies,3d2,Established Tech Workers
E00167381,Trumpington,E05002714,Cambridge,E07000008,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00167476,Queen Edith's,E05002712,Cambridge,E07000008,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00170782,Medworth,E05002750,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00170783,March East,E05002747,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00170784,March North,E05002748,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00170785,March East,E05002747,Fenland,E07000010,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00170786,March North,E05002748,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00170787,March North,E05002748,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00170788,Girton,E05002803,South Cambridgeshire,E07000012,2,Cosmopolitans,2a,Students Around Campus,2a1,Student Communal Living
E00170789,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00170790,Willingham and Over,E05002824,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170791,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00170792,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170793,Bourn,E05002795,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170794,Bourn,E05002795,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170795,Papworth and Elsworth,E05002814,South Cambridgeshire,E07000012,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00170796,Longstanton,E05002809,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00170797,Longstanton,E05002809,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00170798,Longstanton,E05002809,South Cambridgeshire,E07000012,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00170799,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170800,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170801,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170802,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170803,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170804,Papworth and Elsworth,E05002814,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00170805,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170806,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170807,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170808,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170809,Bourn,E05002795,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00170810,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170811,Bourn,E05002795,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00170812,Bourn,E05002795,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170813,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170814,Papworth and Elsworth,E05002814,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170815,Bourn,E05002795,South Cambridgeshire,E07000012,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00170816,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170817,Bourn,E05002795,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170818,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170819,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170820,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170821,Whittlesford,E05002823,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00170822,Whittlesford,E05002823,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170823,Histon and Impington,E05002807,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170824,Histon and Impington,E05002807,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170825,Histon and Impington,E05002807,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170826,Histon and Impington,E05002807,South Cambridgeshire,E07000012,2,Cosmopolitans,2d,Aspiring and Affluent,2d1,Urban Cultural Mix
E00170827,Histon and Impington,E05002807,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170828,Girton,E05002803,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170829,Girton,E05002803,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170830,Histon and Impington,E05002807,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170831,Histon and Impington,E05002807,South Cambridgeshire,E07000012,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00170832,Girton,E05002803,South Cambridgeshire,E07000012,5,Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement
E00170833,Caldecote,E05002796,South Cambridgeshire,E07000012,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00170834,Caldecote,E05002796,South Cambridgeshire,E07000012,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00170835,Caldecote,E05002796,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00170836,Bourn,E05002795,South Cambridgeshire,E07000012,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
